query_id,doc_id,rank,rrf_score
Q1_005,rwre-1g5ltozhm8ecdwnoxrc4saz456nlk4tthv,15,0.013333
Q1_005,rwre-1gwbzwkha7sgxvcnukrxvpeguaexpdshxb,16,0.013158
Q1_005,rwre-1ghtgxfd7xcvmnbpttbrcjvc1jzzztqwb,17,0.012987
Q1_005,rwre-1g2smvkcwwpxsmsuhjmfjuskjtgm2zhuf5,18,0.012821
Q1_005,rwre-1g5knmkiazotjs4nzeacbccyrjwkvmfffv,19,0.012658
Q1_005,rwre-1g7cgddbsls7qwfmithdkorxjrddbyhv91,20,0.012500
Q1_005,rwre-1q8hygqpxniqwpeyphzoamhpcxadoymeyh,21,0.012346
Q1_005,rwre-1ptrglrjg59k5js1461bvddkfbqjexj6jq,22,0.012195
Q1_005,rwre-1g8rcuxs5fueufthbznwttfwuvmsaksxum,23,0.012048
Q1_005,rwre-1gku11ffnbcgeaedou75pnjit8zgoiedcd,24,0.011905
Q1_005,rwre-1g2ekmzdjjefcql7l1rwbdeaktruk8m4ht,25,0.011765
Q1_005,rwre-1gskvtcuvyrtfgnewmexj5d99zn3gg546j,26,0.011628
Q1_005,rwre-1gfsqb3kjfaznme1ko19sdyotfquxvxutp,27,0.011494
Q1_005,rwre-1grxecmsyci3nfwdvxsbadxfvannyvnuac,28,0.011364
Q1_005,rwre-1kgpcnl8g2lmus4u1ouguxne2q52ppwfav,29,0.011236
Q1_005,rwre-1q3po4wme5lzx443teaaxnzg64zzhrrwds,30,0.011111
Q1_005,rwre-1q7nmz1p2w6khrtwuwuzew87kny4kjxnxt,31,0.010989
Q1_005,rwre-1gxs3cfv4iszppbkhke7jetd7nejsxr8hb,32,0.010870
Q1_005,rwre-1gjcytif8exwotevyj2maxyaue2xr35vfk,33,0.010753
Q1_005,rwre-1gqojsbfuh5lypczpjydrgdimwtfb2su29,34,0.010638
Q1_005,rwre-1gzfdc883kdhrcp2cimaanpxyb6r6supup,35,0.010526
Q1_005,rwre-1av2fdwhwajajwjizhxpxwpfxsoeblzwmz,36,0.010417
Q1_005,rwre-1aw51ven8uuddcwknbfbxckp2rtkpuqp1p,37,0.010309
Q1_005,rwre-1fgmelanhtsug52guhrdpa4p2gkjvptm9x,38,0.010204
Q1_005,rwre-1bkyky5eqarwm4woev9yn28ckkjdmtyp1b,39,0.010101
Q1_005,rwre-1qkihwdkcareimfzt32otnrpkjtg7hwmab,40,0.010000
