query_id,doc_id,rank,rrf_score
Q1_002,Q5923208,12,0.015152
Q1_002,pl-wanted-32b75310a1f295dcb0f238e39dde6abdfb4f7423,13,0.015152
Q1_002,mx-dep-jimenez-vasquez-naty-poob-pijy-oaxaca,14,0.014925
Q1_002,pl-wanted-a503edcef8020e5f149e409b30a906a30ac2b043,15,0.014925
Q1_002,Q16612285,16,0.014706
Q1_002,pl-wanted-32e9cb1152b60c5656238f76b4613c756b2c93f0,17,0.014706
Q1_002,Q19519043,18,0.014493
Q1_002,pl-wanted-36b33e713d60d0eed8aa756cac5edfde15ab69b0,19,0.014493
Q1_002,Q18211709,20,0.014286
Q1_002,pl-wanted-509223c320298b20462b5daef55b7cc0d9be97a4,21,0.014286
Q1_002,Q6070344,22,0.014085
Q1_002,pl-wanted-278c1948cbdb33d10b68d98530e4b749fce60170,23,0.014085
Q1_002,Q8069047,24,0.013889
Q1_002,pl-wanted-8455c6603fee2cf2668b736d82a83757d8f1033c,25,0.013889
Q1_002,mx-dep-vazquez-ruiz-miriam-de-los-angeles-oaxaca,26,0.013699
Q1_002,pl-wanted-c0537371c766808234e697cd19accf0fbc4e9805,27,0.013699
Q1_002,mx-dep-velazquez-vazquez-marcela-michoacan,28,0.013514
Q1_002,pl-wanted-830777027ddbdee293810bb4dbdaf4b175305ab2,29,0.013514
Q1_002,mx-dep-vazquez-conchas-raymundo-tlaxcala,30,0.013333
Q1_002,pl-wanted-112e429adb3d91e92dbd9c65973c70359ab43d8c,31,0.013333
Q1_002,Q7680951,32,0.013158
Q1_002,pl-wanted-d25398d7dd99d013539aba1574cc5026c632889d,33,0.013158
Q1_002,Q18704854,34,0.012987
Q1_002,pl-wanted-c1160d57ca9121318c2b6638777ec05b93f58f3a,35,0.012987
Q1_002,Q17181046,36,0.012821
Q1_002,pl-wanted-6970d92f2af60df3b7d607df3aac8c62ac4a915f,37,0.012821
Q1_002,Q134979666,38,0.012658
Q1_002,pl-wanted-53c83c998b024fe9a9764baca8c3fb4a527b0e5f,39,0.012658
Q1_002,Q18688028,40,0.012500
Q1_002,pl-wanted-2daebf1588341a49ca8517271cbe040697592762,41,0.012500
Q1_002,Q16205335,42,0.012346
Q1_002,pl-wanted-d08718c1ce0e47bb04e759a43531b27ec929bb8a,43,0.012346
Q1_002,Q6407151,44,0.012195
Q1_002,pl-wanted-1bfba7d4de1bb8e29b4610e7a6bafea32ab40017,45,0.012195
Q1_002,Q19518754,46,0.012048
Q1_002,pl-wanted-a002870964e3381c992af168b446da438cfdca3e,47,0.012048
Q1_002,mx-dep-vazquez-jimenez-alonso-de-jesus-jalisco,48,0.011905
Q1_002,pl-wanted-def227674fcd4fae20b07e1157a155dffb5710b1,49,0.011905
Q1_002,Q18209665,50,0.011765
Q1_002,pl-wanted-f2d6b46abd79ae8ed4455e2ac51100a81e06a481,51,0.011765
Q1_002,Q86004010,52,0.011628
Q1_002,pl-wanted-fe2680749c5c76d0921286d4ed5d600623b94683,53,0.011628
Q1_002,cuinv-f3e10f6882c5108e41b60dd5707bf1f116a4edbc,54,0.011494
Q1_002,pl-wanted-bf940eac7a9f2a2ae352e6d28fa9b01d0a389b24,55,0.011494
Q1_002,Q11897937,56,0.011364
Q1_002,pl-wanted-38191899d6f8f543b617c18ece946e10fda6569d,57,0.011364
Q1_002,Q2405299,58,0.011236
Q1_002,pl-wanted-cd3fe8b46394b1871b968b5eb414700c24394344,59,0.011236
Q1_002,Q138679767,60,0.011111
Q1_002,pl-wanted-4c181c979e2adcdaf822243cc3822e4fce05ba59,61,0.011111
Q1_002,Q20016685,62,0.010989
Q1_002,pl-wanted-5295ef01e5c04715d38aae597eefd1fb96894a63,63,0.010989
Q1_002,Q61989772,64,0.010870
Q1_002,pl-wanted-00bfb3e3176dd5d20a13f7bf6067855154cfe14d,65,0.010870
Q1_002,Q19519109,66,0.010753
Q1_002,pl-wanted-b0ad7b7eb08721a73c3ad30427093e3f56e58f3c,67,0.010753
Q1_002,Q3391011,68,0.010638
Q1_002,pl-wanted-3e66d63814951e030800fc0e0d7512b5a1638d49,69,0.010638
Q1_002,Q124795277,70,0.010526
Q1_002,pl-wanted-345ceed7e9b1dae9f39df1b0ae8ada046b797d8e,71,0.010526
Q1_002,Q65163966,72,0.010417
Q1_002,pl-wanted-e1a57091108f56dd5103fbc0a970f660871925e2,73,0.010417
Q1_002,Q3390985,74,0.010309
Q1_002,pl-wanted-68e3eaef52cd6c441a12ef94fcf824c2bd983bc5,75,0.010309
Q1_002,Q14528683,76,0.010204
Q1_002,pl-wanted-73041aed72005c97f0c9dc7e20d995e4f3d6524b,77,0.010204
Q1_002,Q18377951,78,0.010101
Q1_002,pl-wanted-e4f2c21feb263c64ac3e7c518c9726db1f063908,79,0.010101
Q1_002,Q5747445,80,0.010000
Q1_002,pl-wanted-48eaa74f71a90a3340acd6f4c574f37450c63a48,81,0.010000
Q1_002,Q16186819,82,0.009901
Q1_002,pl-wanted-16b13945988c8fd4847f512b2939afec3602fbcb,83,0.009901
Q1_002,Q19518728,84,0.009804
Q1_002,pl-wanted-fdb8b46c46a4dd2e4c23594e3bff768c12491c3d,85,0.009804
Q1_002,Q7821220,86,0.009709
Q1_002,pl-wanted-f048d24e2ab454fc9170f228d4cfa3b28b96af55,87,0.009709
Q1_002,mx-dep-azuara-zuniga-david-san-luis-potosi,88,0.009615
Q1_002,pl-wanted-dd9fd815992252f1dc35b700baa1f7ce6524d76d,89,0.009615
Q1_002,Q18351867,90,0.009524
Q1_002,pl-wanted-ee24103bde1d0ab99056cc9de010abd7aa26af89,91,0.009524
Q1_002,Q101479280,92,0.009434
Q1_002,pl-wanted-3cce8355186dc11b688d9cc411110740baf3854a,93,0.009434
Q1_002,Q16193887,94,0.009346
Q1_002,pl-wanted-0686050e2c06ab7f7e00e3665d659d7b96a436f9,95,0.009346
Q1_002,Q11682265,96,0.009259
Q1_002,pl-wanted-4aee5e89bfa2aba9536a82612596f4791cd8fc80,97,0.009259
Q1_002,Q107198460,98,0.009174
Q1_002,pl-wanted-a0bccc3b279d22140707e401ce04a8e880b4b966,99,0.009174
Q1_002,Q16240620,100,0.009091
Q1_002,pl-wanted-26a7cbf20a1fb28ac75013acdd7b3a8f861a3ce8,101,0.009091
Q1_002,Q19518912,102,0.009009
Q1_002,pl-wanted-0cea14bd944c1c0bf7f367f2eabb09d7eda259e0,103,0.009009
Q1_002,Q18685521,104,0.008929
Q1_002,pl-wanted-8bcfdda13ac8dcbb78ff4c4c079f074cad5bd720,105,0.008929
Q1_002,Q104530849,106,0.008850
Q1_002,pl-wanted-46a2ab4770b6320df789a8ff4bb836e7e485b089,107,0.008850
Q1_002,Q18637824,108,0.008772
Q1_002,pl-wanted-5b95ae80de68e890f3166aee5ee6c9ede3b5b74e,109,0.008772
Q1_002,Q96065958,110,0.008696
Q1_002,pl-wanted-285a2c15472587fc22181691c08400cf7f24dabe,111,0.008696
Q1_002,Q13560935,112,0.008621
Q1_002,pl-wanted-796aebc3a42a5aca5f7468ce4dd4d4dc1f0defdf,113,0.008621
Q1_002,Q6066619,114,0.008547
Q1_002,pl-wanted-331e4d9084cd48fa6063f1c82407980491da0f2b,115,0.008547
Q1_002,Q19518977,116,0.008475
Q1_002,pl-wanted-fc7a081205440c45802c2410369683ec2672e787,117,0.008475
Q1_002,Q6165532,118,0.008403
Q1_002,pl-wanted-e6ab9d008328cd7b5b71a74d38166dec1d24f9d7,119,0.008403
Q1_002,Q6125999,120,0.008333
Q1_002,pl-wanted-4c0503f09fbbe10abe9dd87a45abc715f82d8ee8,121,0.008333
Q1_002,Q116841322,122,0.008264
Q1_002,pl-wanted-3755c1f98ba97b4e61cde4c81ddefa0a5abd34d9,123,0.008264
Q1_002,Q8064003,124,0.008197
Q1_002,pl-wanted-afa4673d8423b1eba863080198a3e0a533044ba2,125,0.008197
Q1_002,Q59560617,126,0.008130
Q1_002,pl-wanted-06ac4e81e31a99c6560aab6b16807489cec6127c,127,0.008130
Q1_002,Q111516818,128,0.008065
Q1_002,pl-wanted-e59eff81da366254a7d5470f0f88cab5006d84c3,129,0.008065
Q1_002,Q65165383,130,0.008000
Q1_002,pl-wanted-20fc3d40d39cc4b95438d559df01e6614f33ee0e,131,0.008000
Q1_002,Q57585925,132,0.007937
Q1_002,pl-wanted-fbfbff3d20b13012e6183445101eeb24d9a36375,133,0.007937
Q1_002,Q111518049,134,0.007874
Q1_002,pl-wanted-5aeb07f60c8307c58698491fd001b2cb4f5d7917,135,0.007874
Q1_002,Q111516915,136,0.007812
Q1_002,pl-wanted-0727454f99862da30330e9601231126e039aab54,137,0.007812
Q1_002,Q18686524,138,0.007752
Q1_002,pl-wanted-e7f73bba2a4bc41ec7338e73ab0410dbc5332f85,139,0.007752
Q1_002,Q65430971,140,0.007692
Q1_002,pl-wanted-9f611ea9d3512d1e41d56639d3e5df61b40c10f4,141,0.007692
Q1_002,Q3391394,142,0.007634
Q1_002,pl-wanted-4274e46c96e5588691864346643954bf00bf5c80,143,0.007634
Q1_002,Q18683847,144,0.007576
Q1_002,pl-wanted-607bce58bba0f26217d96050b7ff802f66bdcfa7,145,0.007576
Q1_002,Q5971654,146,0.007519
Q1_002,pl-wanted-058626b7ee29992021691b3e52f3bcab5d0aa609,147,0.007519
Q1_002,Q16194076,148,0.007463
Q1_002,pl-wanted-489d538c2a9032e6b5740735b707615608f620a5,149,0.007463
Q1_002,Q110094073,150,0.007407
Q1_002,pl-wanted-dd063e01a746bcf405349f18fab1d9c091fb99ce,151,0.007407
Q1_002,Q19519259,152,0.007353
Q1_002,pl-wanted-c763d2f3517bed1f58c64164a26040ce19d43106,153,0.007353
Q1_002,Q19666597,154,0.007299
Q1_002,pl-wanted-41a90166128fdcd1d721ad27fe16db626eb199c5,155,0.007299
Q1_002,Q5920110,156,0.007246
Q1_002,pl-wanted-693707a572c64b5c4398dace2b8164c41e581d4e,157,0.007246
Q1_002,Q3163141,158,0.007194
Q1_002,pl-wanted-c541dedbebb14876212902471e35e76324757472,159,0.007194
Q1_002,Q7817281,160,0.007143
Q1_002,pl-wanted-af7df2528882deb34e34488e0c43134479285557,161,0.007143
Q1_002,Q60967273,162,0.007092
Q1_002,pl-wanted-cf09c6a3075fc1562c12994e0b187d685107e61e,163,0.007092
Q1_002,Q16887084,164,0.007042
Q1_002,pl-wanted-1293629d706c35f9d1bd7cb0204aacb9d3785986,165,0.007042
Q1_002,mx-dep-vasquez-hernandez-eva-maria-baja-california,166,0.006993
Q1_002,pl-wanted-4cde9b55d7f873938247d7f7dfca0460fb6b4255,167,0.006993
Q1_002,Q19519054,168,0.006944
Q1_002,pl-wanted-dc5a77e737a5418fbf749f44a102a4e131e904f0,169,0.006944
Q1_002,Q62170376,170,0.006897
Q1_002,pl-wanted-b9a22b47c292da48a01982a35700fc0147c08302,171,0.006897
Q1_002,Q59594277,172,0.006849
Q1_002,pl-wanted-5fc04e48c3de5c7d5dbdac6af25e862b8094c968,173,0.006849
Q1_002,Q18685580,174,0.006803
Q1_002,pl-wanted-afbdedc570d66e8a6344106243ff077bf1a1b2e9,175,0.006803
Q1_002,Q14093996,176,0.006757
Q1_002,pl-wanted-cf1658bae84a92918e74eb8c0905970c3c82458e,177,0.006757
Q1_002,Q5420015,178,0.006711
Q1_002,pl-wanted-794f2c41aaba1ce38ededcf7df20e7b19b776d26,179,0.006711
Q1_002,Q1396178,180,0.006667
Q1_002,pl-wanted-6e850546aa3ca2acd3c062eb6f7989f959f67a4b,181,0.006667
Q1_002,Q20908844,182,0.006623
Q1_002,pl-wanted-174a8a6770480c8c5bcf2abfbd8a2b6c25241416,183,0.006623
Q1_002,Q116814003,184,0.006579
Q1_002,pl-wanted-d4a1aa4457db6c4872f5d88c249c80e0c5ad5cdd,185,0.006579
Q1_002,Q19878375,186,0.006536
Q1_002,pl-wanted-232b275bf934183c4d91ac261fb9ae851cfa9ec2,187,0.006536
Q1_002,Q16200684,188,0.006494
Q1_002,pl-wanted-bd44f9ab4c6f1efc04b2a50f78542374bca43969,189,0.006494
Q1_002,Q111516964,190,0.006452
Q1_002,pl-wanted-56f96c180c25df5315d4e50b857a185abe0641ee,191,0.006452
Q1_002,Q107585993,192,0.006410
Q1_002,pl-wanted-2956e75511140e84728b64a7f03cb5ab5275c896,193,0.006410
Q1_002,Q18351864,194,0.006369
Q1_002,pl-wanted-1bfa945d6eca9bca3ff4e3222a3298ee8d1e711f,195,0.006369
Q1_002,Q19518973,196,0.006329
Q1_002,pl-wanted-cb2b9c7e74901ce7e53dcd7f0a0cc79e0992978e,197,0.006329
Q1_002,Q17180978,198,0.006289
Q1_002,pl-wanted-55084ce2ce7a386f3c60837c77ae6b098b05d6fa,199,0.006289
Q1_002,Q5928068,200,0.006250
Q1_002,pl-wanted-327ef008f5e13d56d09fb2df26e9b0d61b302a36,201,0.006250
Q1_003,NK-223CQDBzp8MRkdJMDiqXn3,1,0.016393
Q1_003,NK-dvYp2dfnBgDoP9mPA7mfCW,2,0.016393
Q1_003,Q114804126,3,0.016393
Q1_003,Q65204620,4,0.016129
Q1_003,us-fed-excl-ellis-bowers-pummell-94553-martinez,5,0.016129
Q1_003,NK-jRzsZYgZnynJ4gmZqoJWMb,6,0.015873
Q1_003,Q6660849,7,0.015873
